Airline,Source,Destination,Total_Stops,Price,J_Day,J_Month,J_Year,Arrival_min,Arrival_hour,Dep_min,Dep_hour,Duration_hours,Duration_mins
3413,8,3,0,0,3841,15,6,2019,25,11,0,9,2,25
3414,3,0,2,0,4823,12,6,2019,50,22,0,20,2,50
3415,6,2,1,1,9646,12,6,2019,10,16,45,9,6,25
3416,4,2,1,1,10152,27,5,2019,35,12,15,2,10,20
3417,3,2,1,1,7514,3,6,2019,30,22,50,6,15,40
3418,4,0,5,1,16736,6,3,2019,25,18,0,7,11,25
3419,4,3,0,1,13584,6,5,2019,5,10,55,18,15,10
3420,1,3,0,2,11222,21,5,2019,55,7,20,8,23,35
3421,3,1,4,0,3850,1,5,2019,15,10,55,7,2,20
3422,9,0,5,0,7608,24,3,2019,40,14,0,12,2,40
3423,4,3,0,1,10844,12,5,2019,20,16,0,20,20,20
3424,6,2,1,1,7408,9,6,2019,30,1,0,17,8,30
3425,9,1,4,0,3687,18,5,2019,20,9,5,7,2,15
3426,8,2,1,1,11726,3,3,2019,50,22,35,16,6,15
3427,4,3,0,1,9663,6,5,2019,20,9,30,6,26,50
3428,1,3,0,2,12829,24,3,2019,45,13,0,7,30,45
3429,3,2,1,1,6069,27,6,2019,0,21,0,16,5,0
3430,4,3,0,1,8529,12,6,2019,50,19,30,16,27,20
3431,9,3,0,1,8085,9,5,2019,25,23,0,17,6,25
3432,9,0,2,0,4878,15,5,2019,15,22,30,19,2,45
3433,3,0,2,0,4077,3,4,2019,50,15,0,13,2,50
3434,3,3,0,1,7605,9,5,2019,15,2,0,21,5,15
3435,4,2,1,2,13014,15,6,2019,25,4,30,5,22,55
3436,3,2,1,1,11600,3,3,2019,20,22,35,7,14,45
3437,4,3,0,1,14151,12,5,2019,45,9,0,17,16,45
3438,1,2,1,2,12497,24,6,2019,40,7,15,13,18,25
3439,4,2,1,1,17024,6,3,2019,50,18,15,2,16,35
3440,8,1,4,0,6300,9,3,2019,5,12,30,9,2,35
3441,6,2,1,1,15147,6,3,2019,35,1,45,17,7,50
3442,6,2,1,1,6795,1,6,2019,30,1,50,12,12,40
3443,3,4,3,0,5755,3,3,2019,30,20,5,19,1,25
3444,1,3,0,1,10203,12,5,2019,15,16,30,20,19,45
3445,4,2,1,1,14714,6,6,2019,25,4,30,11,16,55
3446,3,0,5,0,4545,18,3,2019,10,1,20,22,2,50
3447,4,3,0,1,14781,15,5,2019,45,20,30,6,14,15
3448,1,0,5,2,11602,12,3,2019,5,11,30,7,27,35
3449,3,4,3,0,4049,6,5,2019,55,7,25,6,1,30
3450,4,2,1,2,13029,9,5,2019,25,4,30,5,22,55
3451,4,3,0,1,14571,9,6,2019,45,20,25,8,12,20
3452,1,0,2,0,6961,9,6,2019,55,8,10,6,2,45
3453,8,3,0,1,6381,15,5,2019,15,17,35,8,8,40
3454,8,3,0,0,3841,1,4,2019,30,9,55,6,2,35
3455,4,2,1,2,11538,21,3,2019,25,4,20,6,22,5
3456,9,3,0,1,8610,6,5,2019,20,20,20,20,24,0
3457,1,2,1,2,11552,6,3,2019,15,19,5,7,36,10
3458,6,2,1,1,7408,1,6,2019,0,21,0,7,14,0
3459,4,2,1,1,10262,27,6,2019,35,12,45,19,16,50
3460,1,3,0,2,10991,6,5,2019,55,8,50,5,27,5
3461,6,2,1,1,13587,9,6,2019,30,1,15,18,7,15
3462,1,2,1,1,7480,15,5,2019,25,9,30,12,20,55
3463,3,0,5,1,6351,9,3,2019,55,22,55,17,5,0
3464,6,2,1,1,7153,27,5,2019,0,21,0,14,7,0
3465,0,3,0,0,4409,6,5,2019,25,22,55,19,2,30
3466,3,3,0,1,7228,15,5,2019,15,2,0,21,5,15
3467,6,2,1,1,11667,27,3,2019,50,18,0,8,10,50
3468,8,3,0,1,4649,12,6,2019,20,20,5,15,5,15
3469,1,3,0,2,12592,9,5,2019,45,13,50,16,20,55
3470,6,2,1,1,11789,12,6,2019,0,19,20,10,8,40
3471,1,1,4,0,4667,1,6,2019,55,13,40,11,2,15
3472,0,3,0,1,9719,21,5,2019,40,10,40,22,12,0
3473,1,2,1,1,6902,27,3,2019,15,19,0,13,6,15
3474,4,3,0,1,14781,21,5,2019,40,4,0,20,8,40
3475,4,3,0,1,10844,18,5,2019,35,22,25,8,14,10
3476,1,3,0,2,11522,24,3,2019,35,14,40,5,32,55
3477,1,0,2,0,6121,21,4,2019,10,16,20,13,2,50
3478,9,3,0,1,8610,6,6,2019,25,23,0,17,6,25
3479,0,3,0,0,5620,24,3,2019,20,1,50,22,2,30
3480,3,3,0,0,4804,27,5,2019,45,17,15,15,2,30
3481,6,2,1,1,7005,27,5,2019,0,21,20,10,10,40
3482,4,2,1,2,15129,1,5,2019,0,19,5,23,19,55
3483,4,3,0,1,8586,24,5,2019,40,4,0,20,8,40
3484,6,2,1,1,10197,18,5,2019,0,19,0,8,11,0
3485,6,2,1,1,10667,27,3,2019,15,19,10,9,10,5
3486,3,3,0,1,11160,12,6,2019,15,14,20,9,4,55
3487,1,2,1,2,12488,27,5,2019,15,19,20,12,30,55
3488,4,3,0,1,10844,18,5,2019,50,19,25,8,11,25
3489,1,2,1,2,9968,3,6,2019,15,19,40,16,26,35
3490,4,0,2,0,5198,18,5,2019,0,22,55,18,3,5
3491,4,3,0,1,8586,1,5,2019,40,4,5,14,14,35
3492,3,1,4,0,4332,18,5,2019,0,14,35,11,2,25
3493,3,3,0,1,5069,6,5,2019,0,13,10,8,4,50
3494,4,0,2,0,4544,6,5,2019,20,11,20,8,3,0
3495,6,2,1,1,14973,3,3,2019,30,15,0,4,11,30
3496,1,0,5,3,13387,12,3,2019,5,18,45,6,35,20
3497,8,0,2,0,3625,9,6,2019,35,8,55,5,2,40
3498,4,3,0,1,10703,24,5,2019,25,14,35,9,28,50
3499,3,3,0,0,7615,24,3,2019,45,17,10,15,2,35
3500,3,0,2,0,4823,27,5,2019,20,21,25,18,2,55
3501,4,0,5,1,16736,6,3,2019,5,5,40,11,17,25
3502,4,3,0,1,9663,9,5,2019,0,12,10,21,14,50
3503,6,2,1,1,9205,18,5,2019,0,19,30,8,10,30
3504,4,2,1,1,15554,9,5,2019,25,4,50,22,5,35
3505,8,4,3,0,1965,15,5,2019,15,0,45,22,1,30
3506,1,3,0,0,5510,15,6,2019,45,16,15,14,2,30
3507,6,2,1,1,8266,9,5,2019,15,19,20,10,8,55
3508,3,4,3,0,3175,27,5,2019,25,18,55,16,1,30
3509,8,2,1,1,4760,9,5,2019,15,13,45,8,4,30
3510,6,2,1,1,7740,27,5,2019,0,21,45,8,12,15
3511,4,3,0,1,13941,15,5,2019,35,23,5,14,9,30
3512,0,2,1,1,11410,6,6,2019,10,7,45,16,14,25
3513,4,3,0,1,12681,1,4,2019,50,19,30,16,27,20
3514,4,2,1,2,15129,6,5,2019,35,12,40,9,26,55
3515,4,2,1,2,10368,12,6,2019,0,19,30,5,13,30
3516,1,3,0,2,12324,21,5,2019,25,20,20,8,12,5
3517,8,3,0,0,3841,15,4,2019,40,19,10,17,2,30
3518,4,2,1,2,13014,24,6,2019,25,4,30,5,22,55
3519,3,2,1,1,6442,27,6,2019,30,22,50,6,15,40
3520,4,2,1,1,12373,18,5,2019,0,19,0,14,5,0
3521,4,0,5,1,13817,12,3,2019,0,23,55,8,14,5
3522,3,0,2,0,4823,24,6,2019,50,21,55,18,2,55
3523,4,2,1,2,9412,27,3,2019,25,4,10,5,23,15
3524,1,2,1,2,10231,27,5,2019,15,19,0,22,21,15
3525,4,0,2,0,7229,9,4,2019,45,18,50,15,2,55
3526,8,0,5,0,4273,24,3,2019,30,12,35,9,2,55
3527,4,3,0,1,10844,18,5,2019,45,20,55,18,25,50
3528,3,2,1,1,7164,27,5,2019,25,7,0,2,5,25
3529,4,0,2,0,6478,27,6,2019,10,10,10,7,3,0
3530,4,0,2,0,5198,12,5,2019,10,10,10,7,3,0
3531,8,0,2,0,4319,27,4,2019,35,8,55,5,2,40
3532,4,2,1,1,10262,27,6,2019,35,12,15,19,17,20
3533,9,2,1,0,6741,18,5,2019,50,17,40,14,3,10
3534,4,3,0,1,14571,6,6,2019,35,22,5,14,8,30
3535,1,0,5,1,26092,1,3,2019,55,23,50,11,12,5
3536,1,2,1,2,11753,27,6,2019,15,19,55,10,8,20
3537,4,0,5,1,7832,21,3,2019,0,23,0,8,15,0
3538,9,3,0,1,8610,1,5,2019,20,20,10,7,13,10
3539,4,3,0,1,13626,12,6,2019,35,22,5,14,8,30
3540,4,2,1,2,10368,9,6,2019,35,12,40,9,26,55
3541,3,4,3,0,2754,18,6,2019,5,4,35,2,1,30
3542,4,3,0,1,12692,6,6,2019,0,18,0,17,25,0
3543,3,0,5,0,10067,1,3,2019,0,13,5,10,2,55
3544,2,2,1,1,4959,3,6,2019,35,19,35,10,9,0
3545,1,0,5,2,19372,1,3,2019,10,11,50,8,26,20
3546,1,4,3,0,3100,18,5,2019,40,7,20,6,1,20
3547,6,2,1,1,8405,15,5,2019,0,21,30,7,13,30
3548,6,2,1,1,6943,27,5,2019,0,21,30,11,9,30
3549,8,3,0,0,3841,27,4,2019,40,19,10,17,2,30
3550,8,4,3,0,2017,6,6,2019,15,0,45,22,1,30
3551,9,3,0,1,9187,1,5,2019,45,10,0,17,17,45
3552,4,3,0,1,13941,12,5,2019,50,19,25,8,11,25
3553,4,2,1,2,8938,21,3,2019,50,18,15,19,23,35
3554,8,0,2,0,4319,18,5,2019,20,12,30,9,2,50
3555,8,0,2,0,3573,1,4,2019,5,0,10,21,2,55
3556,8,3,0,0,3841,3,5,2019,25,11,0,9,2,25
3557,4,2,1,0,7202,27,6,2019,15,14,0,11,3,15
3558,9,3,0,1,9187,9,6,2019,55,22,0,17,5,55
3559,2,2,1,1,6976,3,6,2019,35,13,25,7,6,10
3560,4,2,1,1,12898,21,5,2019,35,12,15,18,18,20
3561,4,2,1,1,12898,27,5,2019,25,4,15,2,26,10
3562,4,2,1,2,10588,15,6,2019,0,19,25,21,21,35
3563,1,2,1,2,9181,24,6,2019,15,19,0,22,21,15
3564,4,0,5,1,11087,3,3,2019,5,5,45,5,23,20
3565,4,2,1,1,10262,27,6,2019,35,12,5,7,5,30
3566,4,2,1,0,4886,6,4,2019,15,14,0,11,3,15
3567,3,2,1,1,8470,21,3,2019,30,8,35,2,5,55
3568,1,3,0,3,14960,21,5,2019,15,23,50,9,13,25
3569,8,3,0,0,3873,9,5,2019,30,9,55,6,2,35
3570,1,2,1,2,11911,9,3,2019,15,19,40,16,26,35
3571,1,2,1,1,8907,15,6,2019,0,23,45,9,13,15
3572,8,1,4,0,3859,9,5,2019,35,10,20,8,2,15
3573,0,3,0,0,3807,24,6,2019,20,1,50,22,2,30
3574,0,3,0,0,4384,6,3,2019,55,12,20,10,2,35
3575,6,2,1,1,11622,3,6,2019,35,12,55,4,7,40
3576,9,0,5,0,4563,24,3,2019,20,22,40,19,2,40
3577,8,4,3,0,1965,1,4,2019,45,14,15,13,1,30
3578,1,3,0,0,4145,24,4,2019,20,23,45,20,2,35
3579,4,3,0,1,10031,24,3,2019,40,20,10,21,23,30
3580,1,0,5,1,11628,1,3,2019,10,23,0,17,6,10
3581,4,2,1,1,10262,15,6,2019,35,12,5,7,5,30
3582,8,4,3,0,2017,24,6,2019,45,14,15,13,1,30
3583,9,2,1,0,6216,27,4,2019,10,9,0,6,3,10
3584,6,2,1,3,16294,15,5,2019,30,1,35,11,13,55
3585,3,0,2,0,3943,3,6,2019,50,6,0,4,2,50
3586,6,2,1,1,7038,27,5,2019,30,22,55,14,7,35
3587,8,0,5,1,7294,9,3,2019,15,18,20,10,7,55
3588,8,3,0,0,3873,6,4,2019,25,11,0,9,2,25
3589,1,4,3,0,3100,18,6,2019,25,15,55,13,1,30
3590,6,2,1,1,12507,27,5,2019,0,19,0,10,9,0
3591,0,2,1,1,6152,21,5,2019,30,22,55,7,14,35
3592,1,3,0,1,8030,1,4,2019,5,21,50,9,11,15
3593,4,0,2,0,5769,18,6,2019,20,11,20,8,3,0
3594,3,3,0,0,4804,6,6,2019,50,19,15,17,2,35
3595,1,2,1,1,8372,18,5,2019,25,9,45,9,23,40
3596,4,0,5,1,8578,15,3,2019,25,14,45,9,4,40
3597,1,2,1,2,11228,18,5,2019,15,19,0,22,21,15
3598,1,3,0,2,13227,1,5,2019,55,8,50,9,23,5
3599,3,0,5,0,8855,15,3,2019,55,22,0,20,2,55
3600,6,2,1,1,12192,12,6,2019,35,12,50,3,8,45
3601,4,2,1,2,12819,27,6,2019,0,19,5,23,19,55
3602,3,0,2,0,3943,27,6,2019,50,8,5,6,2,45
3603,6,2,1,1,18260,9,3,2019,55,12,20,0,12,35
3604,1,0,2,0,5228,18,4,2019,55,8,10,6,2,45
3605,4,2,1,2,14300,12,6,2019,25,4,15,12,16,10
3606,1,3,0,2,10151,1,5,2019,30,18,0,12,30,30
3607,3,3,0,1,5699,6,5,2019,15,22,35,17,4,40
3608,9,3,0,1,9187,21,5,2019,45,10,10,7,27,35
3609,9,3,0,1,8452,6,6,2019,5,9,20,20,12,45
3610,6,2,1,1,13961,21,3,2019,20,13,15,2,11,5
3611,4,0,2,0,5769,24,6,2019,10,10,10,7,3,0
3612,6,2,1,1,10877,24,6,2019,0,19,30,7,11,30
3613,3,0,2,0,4591,9,4,2019,20,2,30,23,2,50
3614,1,3,0,2,17732,6,5,2019,25,5,25,9,20,0
3615,4,2,1,1,12373,9,5,2019,25,4,15,18,10,10
3616,0,3,0,0,3807,27,6,2019,25,22,55,19,2,30
3617,9,3,0,1,9555,9,6,2019,20,20,10,7,13,10
3618,0,0,2,0,4483,6,6,2019,55,13,10,11,2,45
3619,4,3,0,1,14781,12,5,2019,45,20,5,14,6,40
3620,4,2,1,2,13292,3,6,2019,35,12,35,9,27,0
3621,4,2,1,1,12373,18,5,2019,0,19,15,19,23,45
3622,3,2,1,1,5530,21,5,2019,10,12,50,6,5,20
3623,3,2,1,1,7081,18,5,2019,0,21,30,8,12,30
3624,4,2,1,1,10262,15,6,2019,35,12,0,9,27,35
3625,6,2,1,1,9316,27,5,2019,15,19,40,11,7,35
3626,4,3,0,1,10844,9,5,2019,15,18,30,6,11,45
3627,3,2,1,1,8542,1,5,2019,0,21,30,7,13,30
3628,3,0,2,0,4823,15,4,2019,55,19,55,16,3,0
3629,1,2,1,1,12940,6,3,2019,40,7,0,4,27,40
3630,4,3,0,1,13374,6,6,2019,40,4,10,21,7,30
3631,6,2,1,1,13062,21,3,2019,0,21,30,11,9,30
3632,4,2,1,2,13014,3,6,2019,0,19,30,5,13,30
3633,4,0,2,0,8541,21,6,2019,0,22,55,18,3,5
3634,4,3,0,1,11134,24,3,2019,5,10,55,13,20,10
3635,4,0,5,1,7832,21,3,2019,10,19,55,8,10,15
3636,6,2,1,1,8888,9,5,2019,30,22,15,13,9,15
3637,4,3,0,1,9663,12,5,2019,20,9,55,18,14,25
3638,6,2,1,1,17267,6,3,2019,30,15,5,7,8,25
3639,4,0,5,1,7832,21,3,2019,25,11,35,20,14,50
3640,9,0,5,0,12123,18,3,2019,20,22,40,19,2,40
3641,6,2,1,1,8073,15,5,2019,30,1,0,17,8,30
3642,8,0,2,0,4991,12,4,2019,20,12,30,9,2,50
3643,2,0,2,0,3419,12,6,2019,40,23,55,20,2,45
3644,4,2,1,1,10262,27,6,2019,0,19,45,19,23,15
3645,4,2,1,1,10262,1,6,2019,35,12,45,19,16,50
3646,0,3,0,0,3807,3,4,2019,20,1,50,22,2,30
3647,3,4,3,0,5755,3,3,2019,25,13,0,12,1,25
3648,4,2,1,1,10262,1,6,2019,25,4,50,21,6,35
3649,1,2,1,2,13039,21,5,2019,40,7,15,17,14,25
3650,4,0,5,1,7832,21,3,2019,20,21,55,8,12,25
3651,3,1,4,0,6297,9,3,2019,15,10,55,7,2,20
3652,4,4,3,0,3210,24,6,2019,5,21,35,19,1,30
3653,6,2,1,1,15147,3,3,2019,0,21,20,10,10,40
3654,3,4,3,0,4049,24,6,2019,40,10,10,9,1,30
3655,4,2,1,2,13882,12,6,2019,35,12,25,9,27,10
3656,1,3,0,1,8366,21,5,2019,50,21,25,9,12,25
3657,4,0,5,1,9134,15,3,2019,40,7,50,22,8,50
3658,3,0,2,0,4823,3,4,2019,20,11,30,8,2,50
3659,1,3,0,1,5006,9,4,2019,35,14,35,14,24,0
3660,1,2,1,1,7480,1,6,2019,25,9,30,12,20,55
3661,4,3,0,1,10844,6,6,2019,35,22,30,16,6,5
3662,4,3,0,1,7064,1,4,2019,15,8,0,20,12,15
3663,3,3,0,0,5224,21,6,2019,55,16,25,14,2,30
3664,0,3,0,0,4384,15,3,2019,55,12,20,10,2,35
3665,6,2,1,1,13377,1,6,2019,30,1,0,13,12,30
3666,6,2,1,1,8837,27,5,2019,15,19,40,6,12,35
3667,1,2,1,1,16352,3,3,2019,25,9,20,17,16,5
3668,1,2,1,2,10441,9,6,2019,15,19,0,22,21,15
3669,3,1,4,0,3597,9,5,2019,35,15,15,13,2,20
3670,0,3,0,0,3807,12,6,2019,25,22,55,19,2,30
3671,4,3,0,1,9663,6,5,2019,15,8,0,20,12,15
3672,4,3,0,1,12681,1,4,2019,50,19,0,20,23,50
3673,9,0,2,0,4668,24,5,2019,20,14,30,11,2,50
3674,4,2,1,2,15129,18,5,2019,35,12,25,13,23,10
3675,6,2,1,1,17057,3,3,2019,35,1,30,17,8,5
3676,1,2,1,1,8372,3,6,2019,40,7,0,21,10,40
3677,8,3,0,0,5515,1,3,2019,45,19,15,17,2,30
3678,4,3,0,1,8355,1,5,2019,35,17,20,10,7,15
3679,3,4,3,0,2754,1,4,2019,5,4,35,2,1,30
3680,6,2,1,1,13377,15,6,2019,30,1,0,15,10,30
3681,4,2,1,1,15554,9,5,2019,0,19,45,19,23,15
3682,3,3,0,0,5224,18,5,2019,55,16,25,14,2,30
3683,3,2,1,1,6069,9,6,2019,0,21,0,16,5,0
3684,4,2,1,1,12373,9,5,2019,35,12,30,11,25,5
3685,4,3,0,1,6959,12,6,2019,40,4,55,18,9,45
3686,8,3,0,0,3841,27,5,2019,25,11,0,9,2,25
3687,1,2,1,1,8669,15,5,2019,15,19,50,3,15,25
3688,4,2,1,2,13014,1,6,2019,0,19,30,5,13,30
3689,4,3,0,1,13731,6,6,2019,40,4,25,8,20,15
3690,6,2,1,1,7888,21,5,2019,30,1,0,10,15,30
3691,9,3,0,1,12942,24,3,2019,10,22,10,7,15,0
3692,9,4,3,1,12395,6,3,2019,25,9,55,11,21,30
3693,4,3,0,1,14571,9,6,2019,35,23,30,16,7,5
3694,3,0,2,0,4591,27,4,2019,25,3,30,0,2,55
3695,1,3,0,2,12592,9,5,2019,45,13,25,9,28,20
3696,3,3,0,0,4804,6,6,2019,55,16,25,14,2,30
3697,4,3,0,1,14388,21,5,2019,15,8,5,14,18,10
3698,1,2,1,2,14851,9,3,2019,15,19,0,22,21,15
3699,4,3,0,1,8586,18,5,2019,15,8,10,21,11,5
3700,4,0,5,1,31825,1,3,2019,30,9,50,22,10,40
3701,4,2,1,2,14237,9,6,2019,25,4,25,18,10,0
3702,3,3,0,1,5069,6,6,2019,0,13,10,8,4,50
3703,4,2,1,1,16079,1,6,2019,35,12,5,7,5,30
3704,4,3,0,1,9663,15,5,2019,15,8,55,18,13,20
3705,6,2,1,1,13587,27,5,2019,0,21,30,11,9,30
3706,1,3,0,1,10808,24,3,2019,15,23,30,20,26,45
3707,6,2,1,1,11446,27,5,2019,15,19,0,10,9,15
3708,1,4,3,0,3100,1,5,2019,45,20,30,19,1,15
3709,2,3,0,1,6484,1,5,2019,15,0,40,16,7,35
3710,3,4,3,0,4049,9,5,2019,55,7,25,6,1,30
3711,8,0,5,0,3873,24,3,2019,20,23,30,20,2,50
3712,3,0,5,1,7280,9,3,2019,40,0,30,19,5,10
3713,1,4,3,0,3625,27,5,2019,25,15,55,13,1,30
3714,8,0,2,0,3919,15,6,2019,5,0,10,21,2,55
3715,4,2,1,1,15554,9,5,2019,0,19,15,2,16,45
3716,3,1,4,0,3850,3,6,2019,15,10,55,7,2,20
3717,4,2,1,2,15129,21,5,2019,0,19,5,23,19,55
3718,4,0,2,0,7229,12,5,2019,0,22,55,18,3,5
3719,3,0,2,0,4823,27,4,2019,50,21,55,18,2,55
3720,3,0,2,0,4823,15,5,2019,50,21,55,18,2,55
3721,9,3,0,1,11682,24,3,2019,10,9,10,7,26,0
3722,3,0,2,0,4823,21,4,2019,50,21,55,18,2,55
3723,4,2,1,1,10262,9,6,2019,25,4,0,13,15,25
3724,3,2,1,1,6818,6,6,2019,10,16,5,5,11,5
3725,8,4,3,0,1965,27,5,2019,15,0,45,22,1,30
3726,9,3,0,1,9345,12,5,2019,25,23,10,7,16,15
3727,3,2,1,1,6938,6,6,2019,30,22,10,16,6,20
3728,4,2,1,2,10368,15,6,2019,35,12,40,9,26,55
3729,1,2,1,2,11753,12,6,2019,40,7,55,10,20,45
3730,1,2,1,2,12488,27,5,2019,15,19,30,18,24,45
3731,4,3,0,1,9899,12,6,2019,50,19,5,14,5,45
3732,6,2,1,1,11622,6,6,2019,0,19,15,9,9,45
3733,8,3,0,0,3847,27,3,2019,35,9,55,6,2,40
3734,4,2,1,1,16079,27,6,2019,25,4,50,22,5,35
3735,4,0,2,0,6478,18,6,2019,45,8,0,6,2,45
3736,1,2,1,0,5201,21,6,2019,10,17,10,14,3,0
3737,0,3,0,0,4409,9,5,2019,55,12,20,10,2,35
3738,4,0,5,1,17261,6,3,2019,30,9,55,8,24,35
3739,9,0,2,0,4878,27,5,2019,35,19,0,17,2,35
3740,8,0,2,0,3573,18,5,2019,35,8,55,5,2,40
3741,4,3,0,1,10844,18,5,2019,20,16,0,20,20,20
3742,3,3,0,0,4804,21,4,2019,50,0,15,22,2,35
3743,1,2,1,0,5201,27,6,2019,10,17,10,14,3,0
3744,6,2,1,1,14533,18,5,2019,15,19,0,13,6,15
3745,8,3,0,0,3873,12,4,2019,40,0,20,22,2,20
3746,8,1,4,0,3543,6,6,2019,5,20,45,17,2,20
3747,6,2,1,1,7215,21,3,2019,0,21,20,10,10,40
3748,6,2,1,1,11999,21,3,2019,50,18,20,10,8,30
3749,3,4,3,0,2754,18,5,2019,30,13,0,12,1,30
3750,4,0,5,1,13817,12,3,2019,45,10,55,18,15,50
3751,0,3,0,0,4107,15,6,2019,25,22,55,19,2,30
3752,6,2,1,1,8073,9,5,2019,0,21,0,9,12,0
3753,3,4,3,0,2227,27,6,2019,50,22,20,21,1,30
3754,4,3,0,1,10539,6,6,2019,0,18,25,20,21,35
3755,3,0,2,0,3943,3,5,2019,15,4,30,1,2,45
3756,4,3,0,1,10844,24,5,2019,20,16,5,14,26,15
3757,8,0,5,0,3925,24,3,2019,20,23,30,20,2,50
3758,4,4,3,0,3210,1,5,2019,20,4,55,2,1,25
3759,4,0,2,0,8016,6,6,2019,45,20,45,17,3,0
3760,8,3,0,0,3841,12,4,2019,40,19,10,17,2,30
3761,4,3,0,1,14388,9,5,2019,40,4,10,21,7,30
3762,3,1,4,0,3597,18,6,2019,5,17,45,14,2,20
3763,6,2,1,1,14086,9,3,2019,35,1,5,15,10,30
3764,3,0,2,0,3749,9,6,2019,0,1,10,22,2,50
3765,4,0,2,0,7229,24,5,2019,45,8,0,6,2,45
3766,6,2,1,1,15603,6,3,2019,0,21,0,7,14,0
3767,3,0,2,0,4823,27,5,2019,50,22,0,20,2,50
3768,4,4,3,0,8040,3,4,2019,50,11,20,10,1,30
3769,4,3,0,1,13941,6,5,2019,5,10,30,6,27,35
3770,4,2,1,1,14714,6,6,2019,25,4,50,21,6,35
3771,9,3,0,1,7927,1,4,2019,50,18,10,7,11,40
3772,4,0,2,0,4030,15,5,2019,5,14,10,11,2,55
3773,3,2,1,1,8285,21,3,2019,0,21,10,9,11,50
3774,4,3,0,1,10844,6,5,2019,15,18,25,8,9,50
3775,4,3,0,1,9663,12,5,2019,20,9,30,6,26,50
3776,3,3,0,0,4148,27,3,2019,55,0,10,22,2,45
3777,3,2,1,1,6496,24,6,2019,5,10,10,5,4,55
3778,3,3,0,0,4148,18,3,2019,55,0,10,22,2,45
3779,4,3,0,1,13339,24,3,2019,40,19,30,6,13,10
3780,4,2,1,2,13882,15,6,2019,35,12,25,9,27,10
3781,3,0,2,0,3943,12,5,2019,15,4,30,1,2,45
3782,4,0,5,1,11087,12,3,2019,25,12,35,20,15,50
3783,4,2,1,2,15318,6,6,2019,25,4,0,20,8,25
3784,8,3,0,0,3873,6,6,2019,40,0,20,22,2,20
3785,6,2,1,1,11573,27,5,2019,0,19,55,4,14,5
3786,9,0,2,0,4668,15,5,2019,20,14,30,11,2,50
3787,1,0,5,2,13576,1,3,2019,10,22,50,5,16,20
3788,1,0,5,1,15434,1,3,2019,0,13,50,11,25,10
3789,9,0,2,0,5403,21,4,2019,20,14,30,11,2,50
3790,4,2,1,2,16914,6,3,2019,45,19,25,5,38,20
3791,4,3,0,1,14781,21,5,2019,15,8,10,21,11,5
3792,4,0,2,0,4544,9,4,2019,5,14,10,11,2,55
3793,1,3,0,2,9416,12,6,2019,55,7,0,12,19,55
3794,9,3,0,1,8662,9,6,2019,55,22,10,7,15,45
3795,1,2,1,1,9194,24,6,2019,15,19,0,10,9,15
3796,8,3,0,0,3873,3,6,2019,30,9,55,6,2,35
3797,3,3,0,1,11465,9,6,2019,15,14,20,9,4,55
3798,1,2,1,1,8907,9,6,2019,0,23,45,9,13,15
3799,1,2,1,2,8770,21,3,2019,15,19,15,17,26,0
3800,4,2,1,1,12242,27,3,2019,25,4,55,9,18,30
3801,6,2,1,1,12192,12,6,2019,0,19,0,10,9,0
3802,9,3,0,1,8505,1,4,2019,45,10,10,7,27,35
3803,4,3,0,1,9663,9,5,2019,20,9,5,14,19,15
3804,6,2,1,1,8614,15,6,2019,15,19,30,7,11,45
3805,4,2,1,2,13292,24,6,2019,25,4,30,5,22,55
3806,6,2,1,1,7740,3,6,2019,0,21,50,12,8,10
3807,3,2,1,1,8854,1,5,2019,30,1,35,18,6,55
3808,3,2,1,2,7682,6,3,2019,20,21,35,8,12,45
3809,3,3,0,0,4804,9,5,2019,50,19,15,17,2,35
3810,9,0,2,0,4668,21,5,2019,35,12,45,9,2,50
3811,6,2,1,1,5797,24,6,2019,30,1,15,15,10,15
3812,1,2,1,0,4729,3,4,2019,10,17,10,14,3,0
3813,6,2,1,1,7888,21,5,2019,30,1,0,13,12,30
3814,3,3,0,1,5069,24,5,2019,0,13,10,8,4,50
3815,1,2,1,3,9128,21,3,2019,15,19,15,5,38,0
3816,4,3,0,1,9663,1,5,2019,20,9,0,20,13,20
3817,1,2,1,1,7952,6,6,2019,25,9,40,20,12,45
3818,4,2,1,1,10262,24,6,2019,35,12,0,10,26,35
3819,4,2,1,2,13882,6,6,2019,25,4,45,11,16,40
3820,3,0,2,0,4591,12,5,2019,50,15,0,13,2,50
3821,1,4,3,2,16172,12,3,2019,55,16,10,21,4,15
3822,3,0,2,0,4591,18,4,2019,15,4,30,1,2,45
3823,3,4,3,0,4049,24,6,2019,55,7,25,6,1,30
3824,3,3,0,0,4804,3,5,2019,5,18,30,15,2,35
3825,6,2,1,1,6673,27,3,2019,30,15,0,8,7,30
3826,4,2,1,2,11150,27,6,2019,25,4,5,23,29,20
3827,1,2,1,2,13591,15,6,2019,15,19,15,20,23,0
3828,3,0,2,0,4077,9,5,2019,50,8,5,6,2,45
3829,6,2,1,1,12927,1,6,2019,15,19,5,7,12,10
3830,4,2,1,2,16274,21,5,2019,35,12,30,5,7,5
3831,9,0,2,0,4668,15,5,2019,40,9,0,7,2,40
3832,4,2,1,1,12898,27,5,2019,35,12,55,20,15,40
3833,1,4,3,1,11678,6,3,2019,45,23,0,16,7,45
